TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,REL_GROUP
.,O,17,features,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,3,associated,nsubjpass,PRP,,Subjects
am,O,3,associated,auxpass,VBP,,Auxiliaries
not,O,3,associated,neg,RB,,Negation
associated,O,11,providing,ccomp,VBN,,Complements
with,O,3,associated,prep,IN,,Coordination
the,O,6,company,det,DT,,Nominals
company,O,4,with,pobj,NN,,Prepositions
",",O,11,providing,punct,",",,Miscellaneous
i,O,11,providing,nsubj,PRP,,Subjects
am,O,11,providing,aux,VBP,,Auxiliaries
not,O,11,providing,neg,RB,,Negation
providing,O,11,providing,ROOT,VBG,,ROOT
a,O,13,url,det,DT,,Nominals
url,O,11,providing,dobj,NN,ur ##l,Objects
",",O,11,providing,punct,",",,Miscellaneous
but,O,11,providing,cc,CC,,Coordination
search,O,11,providing,conj,NN,,Coordination
for,O,16,search,prep,IN,,Coordination
notmad,O,17,for,pobj,NNP,not ##mad,Prepositions
and,O,16,search,cc,CC,,Coordination
you,O,22,find,nsubj,PRP,,Subjects
should,O,22,find,aux,MD,,Auxiliaries
find,O,22,find,ROOT,VB,,ROOT
it,O,22,find,dobj,PRP,,Objects
pretty,O,25,easily,advmod,RB,,Adverbials
easily,O,22,find,advmod,RB,,Adverbials
.,O,22,find,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
as,O,7,has,prep,IN,,Coordination
a,O,2,whole,det,DT,,Nominals
whole,O,0,as,pobj,NN,,Prepositions
",",O,7,has,punct,",",,Miscellaneous
the,O,6,player,det,DT,,Nominals
dvd,B-ASP,6,player,compound,NNP,,Compund
player,I-ASP,7,has,nsubj,NN,,Subjects
has,O,7,has,ROOT,VBZ,,ROOT
a,O,10,design,det,DT,,Nominals
sleek,B-OP,10,design,amod,JJ,,Nominals
design,B-ASP,7,has,dobj,NN,,Objects
and,O,7,has,cc,CC,,Coordination
works,B-ASP,7,has,conj,VBZ,,Coordination
fine,B-OP,12,works,advmod,RB,,Adverbials
.,O,7,has,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
of,O,3,do,prep,RB,,Coordination
course,O,0,of,pobj,RB,,Prepositions
you,O,3,do,nsubj,PRP,,Subjects
do,O,3,do,ROOT,VBP,,ROOT
!,O,3,do,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
even,O,3,happened,advmod,RB,,Adverbials
if,O,3,happened,mark,IN,,Compund
there,O,3,happened,expl,EX,,Subjects
happened,O,17,edit,advcl,VBD,,Adverbials
to,O,5,be,aux,TO,,Auxiliaries
be,O,3,happened,xcomp,VB,,Complements
identical,O,8,titles,amod,JJ,,Nominals
track,O,8,titles,compound,NN,,Compund
titles,O,5,be,attr,NNS,,Objects
on,O,8,titles,prep,IN,,Coordination
the,O,12,disc,det,DT,,Nominals
same,O,12,disc,amod,JJ,,Nominals
disc,O,9,on,pobj,NN,,Prepositions
",",O,17,edit,punct,",",,Miscellaneous
you,O,17,edit,nsubj,PRP,,Subjects
could,O,17,edit,aux,MD,,Auxiliaries
still,O,17,edit,advmod,RB,,Adverbials
edit,O,17,edit,ROOT,VB,,ROOT
the,O,20,name,det,DT,,Nominals
file,O,20,name,compound,NN,,Compund
name,O,17,edit,dobj,NN,,Objects
manually,O,17,edit,advmod,RB,,Adverbials
and,O,17,edit,cc,CC,,Coordination
get,O,17,edit,conj,VB,,Coordination
them,O,23,get,dobj,PRP,,Objects
both,O,24,them,appos,DT,,Nominals
onto,O,23,get,prep,IN,,Coordination
the,O,28,player,det,DT,,Nominals
player,O,26,onto,pobj,NN,,Prepositions
.,O,17,edit,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
zennx,O,3,gain,nsubj,NNP,zen ##nx,Subjects
hopefully,O,3,gain,advmod,RB,,Adverbials
will,O,3,gain,aux,MD,,Auxiliaries
gain,O,3,gain,ROOT,VB,,ROOT
market,O,5,share,compound,NN,,Compund
share,O,3,gain,dobj,NN,,Objects
and,O,3,gain,cc,CC,,Coordination
prompt,O,3,gain,conj,VB,,Coordination
arrogant,O,9,apple,amod,JJ,,Nominals
apple,O,7,prompt,dobj,NN,,Objects
to,O,11,lower,aux,TO,,Auxiliaries
lower,O,7,prompt,advcl,JJR,,Adverbials
prices,O,11,lower,dobj,NNS,,Objects
and,O,11,lower,cc,CC,,Coordination
enable,O,11,lower,conj,VB,,Coordination
consumers,O,14,enable,dobj,NNS,,Objects
to,O,17,replace,aux,TO,,Auxiliaries
replace,O,14,enable,xcomp,VB,,Complements
the,O,19,battery,det,DT,,Nominals
battery,O,17,replace,dobj,NN,,Objects
.,O,3,gain,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
like,O,2,'s,intj,IN,,Miscellaneous
it,O,2,'s,nsubj,PRP,,Subjects
's,O,12,boasts,advcl,VBZ,' s,Adverbials
predecessor,O,2,'s,attr,NN,,Objects
",",O,3,predecessor,punct,",",,Miscellaneous
the,O,8,nx,det,DT,,Nominals
quickly,O,7,revised,advmod,RB,,Adverbials
revised,O,8,nx,amod,VBN,,Nominals
nx,O,3,predecessor,appos,NNP,n ##x,Nominals
",",O,12,boasts,punct,",",,Miscellaneous
this,O,11,player,det,DT,,Nominals
player,O,12,boasts,nsubj,NN,,Subjects
boasts,O,12,boasts,ROOT,VBZ,,ROOT
a,O,15,size,det,DT,,Nominals
decent,B-OP,15,size,amod,JJ,,Nominals
size,B-ASP,12,boasts,dobj,NN,,Objects
and,O,15,size,cc,CC,,Coordination
weight,B-ASP,15,size,conj,NN,,Coordination
",",O,15,size,punct,",",,Miscellaneous
a,O,22,system,det,DT,,Nominals
relatively-intuitive,B-OP,22,system,amod,JJ,relatively - intuitive,Nominals
navigational,B-ASP,22,system,amod,JJ,navigation ##al,Nominals
system,I-ASP,15,size,appos,NN,,Nominals
that,O,24,categorizes,nsubj,WDT,,Subjects
categorizes,O,22,system,relcl,VBZ,cat ##ego ##rize ##s,Nominals
based,O,24,categorizes,prep,VBN,,Coordination
on,O,25,based,prep,IN,,Coordination
id3,O,28,tags,compound,NNP,id ##3,Compund
tags,O,26,on,pobj,NNS,,Prepositions
",",O,28,tags,punct,",",,Miscellaneous
and,O,28,tags,cc,CC,,Coordination
excellent,B-OP,32,sound,amod,JJ,,Nominals
sound,B-ASP,28,tags,conj,NN,,Coordination
(,O,32,sound,punct,-LRB-,,Miscellaneous
widely,O,35,known,advmod,RB,,Adverbials
known,O,32,sound,amod,VBN,,Nominals
to,O,37,be,aux,TO,,Auxiliaries
be,O,35,known,xcomp,VB,,Complements
better,O,37,be,acomp,JJR,,Complements
than,O,38,better,prep,IN,,Coordination
ipod,O,39,than,pobj,NNP,,Prepositions
-,O,43,surprising,punct,:,,Miscellaneous
not,O,43,surprising,neg,RB,,Negation
surprising,O,51,been,csubj,JJ,,Subjects
considering,O,43,surprising,xcomp,VBG,,Complements
the,O,46,number,det,DT,,Nominals
number,O,44,considering,dobj,NN,,Objects
of,O,46,number,prep,IN,,Coordination
years,O,47,of,pobj,NNS,,Prepositions
creative,O,46,number,amod,JJ,,Nominals
has,O,51,been,aux,VBZ,,Auxiliaries
been,O,51,been,ROOT,VBN,,ROOT
in,O,51,been,prep,IN,,Coordination
the,O,56,business,det,DT,,Nominals
audio,O,56,business,amod,JJ,,Nominals
peripheral,O,56,business,amod,JJ,,Nominals
business,O,52,in,pobj,NN,,Prepositions
),O,51,been,punct,-RRB-,,Miscellaneous
.,O,51,been,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,2,find,nsubj,PRP,,Subjects
myself,O,0,i,appos,PRP,,Nominals
find,O,2,find,ROOT,VBP,,ROOT
this,O,4,great,det,DT,,Nominals
great,O,2,find,dobj,JJ,,Objects
for,O,2,find,prep,IN,,Coordination
when,O,8,am,advmod,WRB,,Adverbials
i,O,8,am,nsubj,PRP,,Subjects
am,O,5,for,pcomp,VBP,,Prepositions
at,O,8,am,prep,IN,,Coordination
a,O,11,site,det,DT,,Nominals
site,O,9,at,pobj,NN,,Prepositions
i,O,14,run,nsubj,PRP,,Subjects
can,O,14,run,aux,MD,,Auxiliaries
run,O,11,site,relcl,VB,,Nominals
to,O,14,run,prep,IN,,Coordination
my,O,17,truck,poss,PRP$,,Nominals
truck,O,15,to,pobj,NN,,Prepositions
and,O,14,run,cc,CC,,Coordination
hook,O,14,run,conj,VB,,Coordination
up,O,19,hook,prt,RP,,Compund
my,O,23,cable,poss,PRP$,,Nominals
modem,O,23,cable,compound,NN,mode ##m,Compund
cable,O,19,hook,dobj,NN,,Objects
(,O,23,cable,punct,-LRB-,,Miscellaneous
49.99,O,23,cable,appos,CD,49 . 99,Nominals
@,O,25,49.99,prep,IN,,Coordination
nokiausa.com,O,26,@,pobj,ADD,nokia ##usa . com,Prepositions
or,O,30,),cc,CC,,Coordination
t-mobile.com,O,30,),dep,ADD,t - mobile . com,Miscellaneous
),O,30,),ROOT,-RRB-,,ROOT
press,O,32,dial,nsubj,NN,,Subjects
dial,O,32,dial,ROOT,NN,,ROOT
up,O,32,dial,prt,RP,,Compund
on,O,32,dial,prep,IN,,Coordination
my,O,36,laptop,poss,PRP$,,Nominals
laptop,O,34,on,pobj,NN,,Prepositions
(,O,55,access,punct,-LRB-,,Miscellaneous
by,O,55,access,prep,IN,,Coordination
the,O,40,way,det,DT,,Nominals
way,O,38,by,pobj,NN,,Prepositions
it,O,42,is,nsubj,PRP,,Subjects
is,O,40,way,relcl,VBZ,,Nominals
a,O,46,1gz.,det,DT,,Nominals
mac,O,46,1gz.,compound,NNP,,Compund
pb,O,46,1gz.,dep,NNP,p ##b,Miscellaneous
1gz.,O,42,is,attr,NNP,1 ##g ##z .,Objects
and,O,38,by,cc,CC,,Coordination
in,O,55,access,prep,IN,,Coordination
a,O,50,matter,det,DT,,Nominals
matter,O,48,in,pobj,NN,,Prepositions
of,O,50,matter,prep,IN,,Coordination
seconds,O,51,of,pobj,NNS,,Prepositions
i,O,55,access,nsubj,PRP,,Subjects
can,O,55,access,aux,MD,,Auxiliaries
access,O,32,dial,advcl,VB,,Adverbials
my,O,57,email,poss,PRP$,,Nominals
email,O,55,access,dobj,NN,,Objects
",",O,57,email,punct,",",,Miscellaneous
fax,O,57,email,conj,NN,fa ##x,Coordination
",",O,59,fax,punct,",",,Miscellaneous
and,O,59,fax,cc,CC,,Coordination
the,O,64,web,det,DT,,Nominals
entire,O,64,web,amod,JJ,,Nominals
web,O,59,fax,conj,NN,,Coordination
from,O,64,web,prep,IN,,Coordination
my,O,67,truck,poss,PRP$,,Nominals
truck,O,65,from,pobj,NN,,Prepositions
!,O,32,dial,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
now,O,5,seems,advmod,RB,,Adverbials
",",O,5,seems,punct,",",,Miscellaneous
even,O,3,1,advmod,RB,,Adverbials
1,O,4,star,nummod,CD,,Nominals
star,O,5,seems,nsubj,NN,,Subjects
seems,O,5,seems,ROOT,VBZ,,ROOT
like,O,9,giving,mark,IN,,Compund
i,O,9,giving,nsubj,PRP,,Subjects
'm,O,9,giving,aux,VBP,' m,Auxiliaries
giving,O,5,seems,ccomp,VBG,,Complements
creative,O,9,giving,acomp,JJ,,Complements
the,O,12,benefit,det,DT,,Nominals
benefit,O,9,giving,dobj,NN,,Objects
of,O,12,benefit,prep,IN,,Coordination
the,O,15,doubt,det,DT,,Nominals
doubt,O,13,of,pobj,NN,,Prepositions
.,O,5,seems,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,1,was,nsubj,PRP,,Subjects
was,O,1,was,ROOT,VBD,,ROOT
worried,O,1,was,acomp,JJ,,Complements
about,O,2,worried,prep,IN,,Coordination
this,O,3,about,pobj,DT,,Prepositions
after,O,1,was,prep,IN,,Coordination
seeing,O,5,after,pcomp,VBG,,Prepositions
a,O,8,friend,det,DT,,Nominals
friend,O,9,change,nsubj,NN,,Subjects
change,O,6,seeing,ccomp,VB,,Complements
batteries,O,9,change,dobj,NNS,,Objects
on,O,9,change,prep,IN,,Coordination
his,O,13,olympus,poss,PRP$,,Nominals
olympus,O,11,on,pobj,NNP,,Prepositions
after,O,9,change,prep,IN,,Coordination
about,O,17,pictures,advmod,IN,,Adverbials
20-30,O,17,pictures,nummod,CD,20 - 30,Nominals
pictures,O,14,after,pobj,NNS,,Prepositions
.,O,1,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
btw,O,12,accesses,advmod,RB,bt ##w,Adverbials
",",O,12,accesses,punct,",",,Miscellaneous
if,O,7,ripping,mark,IN,,Compund
you,O,7,ripping,nsubj,PRP,,Subjects
*,O,7,ripping,punct,NFP,,Miscellaneous
are,O,7,ripping,aux,VBP,,Auxiliaries
*,O,7,ripping,punct,NFP,,Miscellaneous
ripping,O,12,accesses,advcl,VBG,,Adverbials
your,O,9,cds,poss,PRP$,,Nominals
cds,O,7,ripping,dobj,NNS,,Objects
",",O,12,accesses,punct,",",,Miscellaneous
mediasource,O,12,accesses,nsubj,NN,media ##so ##ur ##ce,Subjects
accesses,O,12,accesses,ROOT,VBZ,access ##es,ROOT
the,O,16,catalog,det,DT,,Nominals
cddb,O,15,music,compound,NNP,cd ##db,Compund
music,O,16,catalog,compound,NN,,Compund
catalog,O,12,accesses,dobj,NN,,Objects
over,O,16,catalog,prep,IN,,Coordination
the,O,19,internet,det,DT,,Nominals
internet,O,17,over,pobj,NN,,Prepositions
and,O,16,catalog,cc,CC,,Coordination
the,O,23,cds,det,DT,,Nominals
few,O,23,cds,amod,JJ,,Nominals
cds,O,16,catalog,conj,NNS,,Coordination
i,O,25,experimented,nsubj,PRP,,Subjects
experimented,O,23,cds,relcl,VBD,,Nominals
with,O,25,experimented,prep,IN,,Coordination
all,O,28,provided,advmod,DT,,Adverbials
provided,O,37,information,amod,VBN,,Nominals
good,O,30,quality,amod,JJ,,Nominals
quality,O,28,provided,dobj,NN,,Objects
[,O,32,correct,punct,-LRB-,,Miscellaneous
correct,O,37,information,amod,JJ,,Nominals
&,O,32,correct,cc,CC,,Coordination
uncluttered,O,32,correct,conj,JJ,un ##cl ##uttered,Coordination
],O,32,correct,punct,-RRB-,,Miscellaneous
tag,O,37,information,compound,NN,,Compund
information,O,26,with,pobj,NN,,Prepositions
.,O,12,accesses,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,1,keys,det,DT,,Nominals
keys,B-ASP,2,are,nsubj,NNS,,Subjects
are,O,2,are,ROOT,VBP,,ROOT
close,B-OP,2,are,acomp,JJ,,Complements
together,O,3,close,advmod,RB,,Adverbials
",",O,2,are,punct,",",,Miscellaneous
and,O,2,are,cc,CC,,Coordination
the,O,8,layout,det,DT,,Nominals
layout,B-ASP,9,is,nsubj,NN,,Subjects
is,O,2,are,conj,VBZ,,Coordination
a,O,11,bit,det,DT,,Nominals
bit,O,12,funky,npadvmod,NN,,Noun
funky,B-OP,9,is,acomp,JJ,,Complements
in,O,12,funky,prep,IN,,Coordination
relation,O,13,in,pobj,NN,,Prepositions
to,O,14,relation,prep,IN,,Coordination
standard,O,19,keypads,amod,JJ,,Nominals
rectangular,O,18,layout,amod,JJ,,Nominals
layout,B-ASP,19,keypads,compound,NN,,Compund
keypads,O,15,to,pobj,NNS,key ##pad ##s,Prepositions
",",O,9,is,punct,",",,Miscellaneous
but,O,9,is,cc,CC,,Coordination
it,O,23,'s,nsubj,PRP,,Subjects
's,O,9,is,conj,VBZ,' s,Coordination
not,O,23,'s,neg,RB,,Negation
too,O,26,weird,advmod,RB,,Adverbials
weird,O,23,'s,acomp,JJ,,Complements
.,O,23,'s,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
if,O,2,use,mark,IN,,Compund
you,O,2,use,nsubj,PRP,,Subjects
use,O,6,put,advcl,VBP,,Adverbials
software,B-ASP,2,use,dobj,NN,,Objects
correctly,O,2,use,advmod,RB,,Adverbials
",",O,2,use,punct,",",,Miscellaneous
put,O,15,get,advcl,VBN,,Adverbials
in,O,6,put,prt,RP,,Compund
all,O,11,tags,predet,PDT,,Nominals
the,O,11,tags,det,DT,,Nominals
id3,O,11,tags,compound,NNP,id ##3,Compund
tags,O,6,put,dobj,NNP,,Objects
",",O,15,get,punct,",",,Miscellaneous
you,O,15,get,nsubj,PRP,,Subjects
will,O,15,get,aux,MD,,Auxiliaries
get,O,15,get,ROOT,VB,,ROOT
an,O,19,collection,det,DT,,Nominals
awesome,B-OP,19,collection,amod,JJ,,Nominals
database,O,19,collection,compound,NN,,Compund
collection,O,15,get,dobj,NN,,Objects
",",O,19,collection,punct,",",,Miscellaneous
from,O,26,access,prep,IN,,Coordination
which,O,21,from,pobj,WDT,,Prepositions
you,O,26,access,nsubj,PRP,,Subjects
can,O,26,access,aux,MD,,Auxiliaries
easily,B-OP,26,access,advmod,RB,,Adverbials
access,B-ASP,19,collection,relcl,VB,,Nominals
your,O,28,songs,poss,PRP$,,Nominals
songs,O,26,access,dobj,NNS,,Objects
.,O,15,get,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
yes,O,3,have,intj,UH,,Miscellaneous
",",O,3,have,punct,",",,Miscellaneous
i,O,3,have,nsubj,PRP,,Subjects
have,O,4,red-eye,aux,VBP,,Auxiliaries
red-eye,O,4,red-eye,ROOT,NN,red - eye,ROOT
off,O,4,red-eye,prt,RP,,Compund
",",O,4,red-eye,punct,",",,Miscellaneous
and,O,4,red-eye,cc,CC,,Coordination
yes,O,12,tried,intj,UH,,Miscellaneous
",",O,12,tried,punct,",",,Miscellaneous
i,O,12,tried,nsubj,PRP,,Subjects
've,O,12,tried,aux,VBP,' ve,Auxiliaries
tried,O,12,tried,ROOT,VBN,,ROOT
adding,O,12,tried,xcomp,VBG,,Complements
a,O,15,flash,det,DT,,Nominals
flash,O,13,adding,dobj,NN,,Objects
.,O,12,tried,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
rather,O,1,heavy,advmod,RB,,Adverbials
heavy,O,1,heavy,ROOT,JJ,,ROOT
for,O,1,heavy,prep,IN,,Coordination
point,O,2,for,pobj,NN,,Prepositions
and,O,3,point,cc,CC,,Coordination
shoot,O,3,point,conj,NN,,Coordination
but,O,1,heavy,cc,CC,,Coordination
a,O,9,camera,det,DT,,Nominals
great,B-OP,9,camera,amod,JJ,,Nominals
camera,B-ASP,1,heavy,conj,NN,,Coordination
for,O,9,camera,prep,IN,,Coordination
semi,O,12,pros,amod,JJ,,Nominals
pros,O,10,for,pobj,NNS,pro ##s,Prepositions
.,O,1,heavy,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,3,think,nsubj,PRP,,Subjects
do,O,3,think,aux,VBP,,Auxiliaries
n't,O,3,think,neg,RB,n ' t,Negation
think,O,3,think,ROOT,VB,,ROOT
i,O,7,use,nsubj,PRP,,Subjects
will,O,7,use,aux,MD,,Auxiliaries
ever,O,7,use,advmod,RB,,Adverbials
use,O,3,think,ccomp,VB,,Complements
the,O,10,30gb,det,DT,,Nominals
full,O,10,30gb,amod,JJ,,Nominals
30gb,O,7,use,dobj,NN,30 ##gb,Objects
.,O,3,think,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
this,O,2,allows,nsubj,DT,,Subjects
also,O,2,allows,advmod,RB,,Adverbials
allows,O,2,allows,ROOT,VBZ,,ROOT
you,O,5,turn,nsubj,PRP,,Subjects
to,O,5,turn,aux,TO,,Auxiliaries
turn,O,2,allows,ccomp,VB,,Complements
on,O,5,turn,prep,RP,,Coordination
the,O,8,camera,det,DT,,Nominals
camera,O,5,turn,dobj,NN,,Objects
on,O,5,turn,prt,RP,,Compund
without,O,5,turn,prep,IN,,Coordination
having,O,10,without,pcomp,VBG,,Prepositions
to,O,13,remove,aux,TO,,Auxiliaries
remove,O,11,having,xcomp,VB,,Complements
the,O,16,cap,det,DT,,Nominals
lens,O,16,cap,compound,NN,,Compund
cap,O,13,remove,dobj,NN,,Objects
.,O,2,allows,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,1,software,det,DT,,Nominals
software,B-ASP,6,work,nsubj,NN,,Subjects
",",O,1,software,punct,",",,Miscellaneous
mediasource,B-ASP,1,software,appos,NN,media ##so ##ur ##ce,Nominals
",",O,1,software,punct,",",,Miscellaneous
cannot,O,1,software,neg,VB,,Negation
work,O,6,work,ROOT,VB,,ROOT
on,O,6,work,prep,IN,,Coordination
my,O,9,pc,poss,PRP$,,Nominals
pc,O,7,on,pobj,NN,,Prepositions
.,O,6,work,punct,.,,Miscellaneous
(,O,12,laptop,punct,-LRB-,,Miscellaneous
laptop,O,12,laptop,ROOT,NNP,,ROOT
",",O,12,laptop,punct,",",,Miscellaneous
intel,O,15,p4-2.0,compound,NNP,,Compund
p4-2.0,O,12,laptop,conj,NNP,p ##4 - 2 . 0,Coordination
",",O,15,p4-2.0,punct,",",,Miscellaneous
xp,O,18,os,compound,NNP,,Compund
os,O,12,laptop,appos,NNP,,Nominals
),O,12,laptop,punct,-RRB-,,Miscellaneous
.,O,12,laptop,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
for,O,7,think,prep,IN,,Coordination
a,O,3,location,det,DT,,Nominals
specific,O,3,location,amod,JJ,,Nominals
location,O,0,for,pobj,NN,,Prepositions
",",O,7,think,punct,",",,Miscellaneous
i,O,7,think,nsubj,PRP,,Subjects
still,O,7,think,advmod,RB,,Adverbials
think,O,7,think,ROOT,VBP,,ROOT
its,O,11,phone,poss,PRP$,,Nominals
a,O,11,phone,det,DT,,Nominals
great,B-OP,11,phone,amod,JJ,,Nominals
phone,B-ASP,7,think,ccomp,NN,,Complements
.,O,7,think,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
one,O,2,complaint,nummod,CD,,Nominals
major,O,2,complaint,amod,JJ,,Nominals
complaint,O,2,complaint,ROOT,NN,,ROOT
:,O,2,complaint,punct,:,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,2,thing,det,DT,,Nominals
only,O,2,thing,amod,JJ,,Nominals
thing,O,9,is,nsubj,NN,,Subjects
i,O,6,like,nsubj,PRP,,Subjects
do,O,6,like,aux,VBP,,Auxiliaries
n't,O,6,like,neg,RB,n ' t,Negation
like,O,2,thing,relcl,VB,,Nominals
about,O,6,like,prep,IN,,Coordination
this,O,7,about,pobj,DT,,Prepositions
is,O,9,is,ROOT,VBZ,,ROOT
the,O,11,cover,det,DT,,Nominals
cover,B-ASP,13,suck,nsubj,NN,,Subjects
does,O,13,suck,aux,VBZ,,Auxiliaries
suck,B-OP,9,is,ccomp,VB,,Complements
.,O,9,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
it,O,1,'s,nsubj,PRP,,Subjects
's,O,17,have,ccomp,VBZ,' s,Complements
nothing,O,1,'s,attr,NN,,Objects
major,O,2,nothing,amod,JJ,,Nominals
",",O,2,nothing,punct,",",,Miscellaneous
just,O,9,drive,advmod,RB,,Adverbials
a,O,9,drive,det,DT,,Nominals
bad,O,9,drive,amod,JJ,,Nominals
hard,O,9,drive,amod,JJ,,Nominals
drive,O,2,nothing,appos,NN,,Nominals
",",O,17,have,punct,",",,Miscellaneous
any,O,15,player,det,DT,,Nominals
hard,O,13,drive,amod,JJ,,Nominals
drive,O,15,player,compound,NN,,Compund
mp3,O,15,player,compound,NN,,Compund
player,O,17,have,nsubj,NN,,Subjects
can,O,17,have,aux,MD,,Auxiliaries
have,O,17,have,ROOT,VB,,ROOT
that,O,19,problem,det,DT,,Nominals
problem,O,17,have,dobj,NN,,Objects
.,O,17,have,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
it,O,2,get,nsubj,PRP,,Subjects
can,O,2,get,aux,MD,,Auxiliaries
get,O,2,get,ROOT,VB,,ROOT
pretty,O,4,lonely,advmod,RB,,Adverbials
lonely,O,2,get,acomp,JJ,,Complements
out,O,6,there,advmod,RB,,Adverbials
there,O,2,get,advmod,RB,,Adverbials
.,O,2,get,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
+,O,1,takes,punct,CC,,Miscellaneous
takes,O,1,takes,ROOT,VBZ,,ROOT
sharp,O,4,photo,amod,JJ,,Nominals
5mp,O,4,photo,amod,JJ,5 ##mp,Nominals
photo,O,1,takes,dobj,NN,,Objects
's,O,4,photo,case,POS,' s,Compund
",",O,1,takes,punct,",",,Miscellaneous
has,O,1,takes,conj,VBZ,,Coordination
great,O,9,features,amod,JJ,,Nominals
features,O,7,has,dobj,NNS,,Objects
and,O,9,features,cc,CC,,Coordination
relatively,O,12,easy,advmod,RB,,Adverbials
easy,O,9,features,conj,JJ,,Coordination
to,O,14,use,aux,TO,,Auxiliaries
use,O,12,easy,xcomp,VB,,Complements
.,O,1,takes,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
in,O,6,is,prep,IN,,Coordination
other,O,2,words,amod,JJ,,Nominals
words,O,0,in,pobj,NNS,,Prepositions
",",O,6,is,punct,",",,Miscellaneous
the,O,5,zen,det,DT,,Nominals
zen,O,6,is,nsubj,NNP,,Subjects
is,O,15,buy,ccomp,VBZ,,Complements
not,O,6,is,neg,RB,,Negation
a,O,12,device,det,DT,,Nominals
convenient,B-OP,12,device,amod,JJ,,Nominals
data,B-ASP,11,storage,compound,NN,,Compund
storage,I-ASP,12,device,compound,NN,,Compund
device,I-ASP,6,is,attr,NN,,Objects
;,O,15,buy,punct,:,,Miscellaneous
only,O,15,buy,advmod,RB,,Adverbials
buy,O,15,buy,ROOT,VB,,ROOT
the,O,17,capacity,det,DT,,Nominals
capacity,O,15,buy,dobj,NN,,Objects
you,O,19,need,nsubj,PRP,,Subjects
need,O,17,capacity,relcl,VBP,,Nominals
for,O,19,need,prep,IN,,Coordination
your,O,23,collection,poss,PRP$,,Nominals
music,O,23,collection,compound,NN,,Compund
collection,O,20,for,pobj,NN,,Prepositions
(,O,23,collection,punct,-LRB-,,Miscellaneous
see,O,15,buy,advcl,VB,,Adverbials
point,O,25,see,dobj,NN,,Objects
1.,O,27,1.,ROOT,LS,1 .,ROOT
for,O,27,1.,prep,IN,,Coordination
some,O,31,information,det,DT,,Nominals
sizing,O,31,information,compound,NN,si ##zing,Compund
information,O,28,for,pobj,NN,,Prepositions
),O,27,1.,punct,-RRB-,,Miscellaneous
.,O,27,1.,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
it,O,2,play,nsubj,PRP,,Subjects
does,O,2,play,aux,VBZ,,Auxiliaries
play,O,2,play,ROOT,VB,,ROOT
a,O,5,range,det,DT,,Nominals
wide,B-OP,5,range,amod,JJ,,Nominals
range,B-ASP,2,play,dobj,NN,,Objects
of,O,5,range,prep,IN,,Coordination
formats,B-ASP,6,of,pobj,NNS,,Prepositions
as,O,9,advertised,advmod,IN,,Adverbials
advertised,O,2,play,advcl,VBN,,Adverbials
which,O,11,is,nsubj,WDT,,Subjects
is,O,9,advertised,ccomp,VBZ,,Complements
very,O,13,nice,advmod,RB,,Adverbials
nice,B-OP,11,is,acomp,JJ,,Complements
.,O,2,play,punct,.,,Miscellaneous
